PremiumTable	IssueAge	MaxPolicyYear	Sex	RiskClass	PremiumBand	PremiumPer1000
ACC19 	34	999	F	Y	5	7.9
ACC19 	34	999	M	N	5	6.24
ACC19 	34	999	M	P	5	5.59
ACC19 	34	999	M	R	5	5.1
ACC19 	34	999	M	S	5	9.35
ACC19 	34	999	M	T	5	7.79
ACC19 	34	999	M	U	5	7.03
ACC19 	34	999	M	W	5	6.24
ACC19 	34	999	M	Y	5	9.35
ACC19 	34	999	F	N	6	5.05
ACC19 	34	999	F	P	6	4.53
ACC19 	34	999	F	R	6	4.14
ACC19 	34	999	F	S	6	7.78
ACC19 	34	999	F	T	6	6.48
ACC19 	34	999	F	U	6	6.48
ACC19 	34	999	F	W	6	5.05
ACC19 	34	999	F	Y	6	7.78
ACC19 	34	999	M	N	6	6.14
ACC19 	34	999	M	P	6	5.51
ACC19 	34	999	M	R	6	5.04
ACC19 	34	999	M	S	6	9.23
ACC19 	34	999	M	T	6	7.69
ACC19 	34	999	M	U	6	6.93
ACC19 	34	999	M	W	6	6.14
ACC19 	34	999	M	Y	6	9.23
ACC19 	34	999	F	N	7	4.55
ACC19 	34	999	F	P	7	4.08
ACC19 	34	999	F	R	7	3.73
ACC19 	34	999	F	S	7	7.0
ACC19 	34	999	F	T	7	5.83
ACC19 	34	999	F	U	7	5.83
ACC19 	34	999	F	W	7	4.55
ACC19 	34	999	F	Y	7	7.0
ACC19 	34	999	M	N	7	5.53
ACC19 	34	999	M	P	7	4.96
ACC19 	34	999	M	R	7	4.54
ACC19 	34	999	M	S	7	8.31
ACC19 	34	999	M	T	7	6.92
ACC19 	34	999	M	U	7	6.24
ACC19 	34	999	M	W	7	5.53
ACC19 	34	999	M	Y	7	8.31
ACC19 	35	999	F	N	1	9.24
ACC19 	35	999	F	P	1	9.24
ACC19 	35	999	F	R	1	9.24
ACC19 	35	999	F	S	1	13.97
ACC19 	35	999	F	T	1	11.64
ACC19 	35	999	F	U	1	11.64
ACC19 	35	999	F	W	1	9.24
ACC19 	35	999	F	Y	1	13.97
ACC19 	35	999	M	N	1	10.68
ACC19 	35	999	M	P	1	10.68
ACC19 	35	999	M	R	1	10.68
ACC19 	35	999	M	S	1	14.84
ACC19 	35	999	M	T	1	12.36
ACC19 	35	999	M	U	1	12.36
ACC19 	35	999	M	W	1	10.68
ACC19 	35	999	M	Y	1	14.84
ACC19 	35	999	F	N	2	7.32
ACC19 	35	999	F	P	2	7.32
ACC19 	35	999	F	R	2	7.32
ACC19 	35	999	F	S	2	10.37
ACC19 	35	999	F	T	2	8.64
ACC19 	35	999	F	U	2	8.64
ACC19 	35	999	F	W	2	7.32
ACC19 	35	999	F	Y	2	10.37
ACC19 	35	999	M	N	2	7.8
ACC19 	35	999	M	P	2	7.8
ACC19 	35	999	M	R	2	7.8
ACC19 	35	999	M	S	2	11.24
ACC19 	35	999	M	T	2	9.36
ACC19 	35	999	M	U	2	9.36
ACC19 	35	999	M	W	2	7.8
ACC19 	35	999	M	Y	2	11.24
ACC19 	35	999	F	N	3	5.69
ACC19 	35	999	F	P	3	5.33
ACC19 	35	999	F	R	3	4.95
ACC19 	35	999	F	S	3	8.7
ACC19 	35	999	F	T	3	7.25
ACC19 	35	999	F	U	3	7.25
ACC19 	35	999	F	W	3	5.69
ACC19 	35	999	F	Y	3	8.7
ACC19 	35	999	M	N	3	6.84
ACC19 	35	999	M	P	3	6.33
ACC19 	35	999	M	R	3	5.75
ACC19 	35	999	M	S	3	10.2
ACC19 	35	999	M	T	3	8.5
ACC19 	35	999	M	U	3	7.7
ACC19 	35	999	M	W	3	6.84
ACC19 	35	999	M	Y	3	10.2
ACC19 	35	999	F	N	4	5.48
ACC19 	35	999	F	P	4	4.95
ACC19 	35	999	F	R	4	4.54
ACC19 	35	999	F	S	4	8.34
ACC19 	35	999	F	T	4	6.95
ACC19 	35	999	F	U	4	6.95
ACC19 	35	999	F	W	4	5.48
ACC19 	35	999	F	Y	4	8.34
ACC19 	35	999	M	N	4	6.6
ACC19 	35	999	M	P	4	5.93
ACC19 	35	999	M	R	4	5.4
ACC19 	35	999	M	S	4	9.84
ACC19 	35	999	M	T	4	8.2
ACC19 	35	999	M	U	4	7.4
ACC19 	35	999	M	W	4	6.6
ACC19 	35	999	M	Y	4	9.84
ACC19 	35	999	F	N	5	5.37
ACC19 	35	999	F	P	5	4.8
ACC19 	35	999	F	R	5	4.45
ACC19 	35	999	F	S	5	8.22
ACC19 	35	999	F	T	5	6.85
ACC19 	35	999	F	U	5	6.85
ACC19 	35	999	F	W	5	5.37
ACC19 	35	999	F	Y	5	8.22
ACC19 	35	999	M	N	5	6.51
ACC19 	35	999	M	P	5	5.81
ACC19 	35	999	M	R	5	5.3
ACC19 	35	999	M	S	5	9.72
ACC19 	35	999	M	T	5	8.1
ACC19 	35	999	M	U	5	7.3
ACC19 	35	999	M	W	5	6.51
ACC19 	35	999	M	Y	5	9.72
ACC19 	35	999	F	N	6	5.27
ACC19 	35	999	F	P	6	4.7
ACC19 	35	999	F	R	6	4.3
ACC19 	35	999	F	S	6	8.1
ACC19 	35	999	F	T	6	6.75
ACC19 	35	999	F	U	6	6.75
ACC19 	35	999	F	W	6	5.27
ACC19 	35	999	F	Y	6	8.1
ACC19 	35	999	M	N	6	6.41
ACC19 	35	999	M	P	6	5.73
ACC19 	35	999	M	R	6	5.25
ACC19 	35	999	M	S	6	9.6
ACC19 	35	999	M	T	6	8.0
ACC19 	35	999	M	U	6	7.2
ACC19 	35	999	M	W	6	6.41
ACC19 	35	999	M	Y	6	9.6
ACC19 	35	999	F	N	7	4.74
ACC19 	35	999	F	P	7	4.23
ACC19 	35	999	F	R	7	3.87
ACC19 	35	999	F	S	7	7.29
ACC19 	35	999	F	T	7	6.08
ACC19 	35	999	F	U	7	6.08
ACC19 	35	999	F	W	7	4.74
ACC19 	35	999	F	Y	7	7.29
ACC19 	35	999	M	N	7	5.77
ACC19 	35	999	M	P	7	5.16
ACC19 	35	999	M	R	7	4.73
ACC19 	35	999	M	S	7	8.64
ACC19 	35	999	M	T	7	7.2
ACC19 	35	999	M	U	7	6.48
ACC19 	35	999	M	W	7	5.77
ACC19 	35	999	M	Y	7	8.64
ACC19 	36	999	F	N	1	9.48
ACC19 	36	999	F	P	1	9.48
ACC19 	36	999	F	R	1	9.48
ACC19 	36	999	F	S	1	14.26
ACC19 	36	999	F	T	1	11.88
ACC19 	36	999	F	U	1	11.88
ACC19 	36	999	F	W	1	9.48
ACC19 	36	999	F	Y	1	14.26
ACC19 	36	999	M	N	1	10.92
ACC19 	36	999	M	P	1	10.92
ACC19 	36	999	M	R	1	10.92
ACC19 	36	999	M	S	1	15.27
ACC19 	36	999	M	T	1	12.72
ACC19 	36	999	M	U	1	12.72
ACC19 	36	999	M	W	1	10.92
ACC19 	36	999	M	Y	1	15.27
ACC19 	36	999	F	N	2	7.44
ACC19 	36	999	F	P	2	7.44
ACC19 	36	999	F	R	2	7.44
ACC19 	36	999	F	S	2	10.66
ACC19 	36	999	F	T	2	8.88
ACC19 	36	999	F	U	2	8.88
ACC19 	36	999	F	W	2	7.44
ACC19 	36	999	F	Y	2	10.66
ACC19 	36	999	M	N	2	8.04
ACC19 	36	999	M	P	2	8.04
ACC19 	36	999	M	R	2	8.04
ACC19 	36	999	M	S	2	11.67
ACC19 	36	999	M	T	2	9.72
ACC19 	36	999	M	U	2	9.72
ACC19 	36	999	M	W	2	8.04
ACC19 	36	999	M	Y	2	11.67
ACC19 	36	999	F	N	3	6.05
ACC19 	36	999	F	P	3	5.63
ACC19 	36	999	F	R	3	5.21
ACC19 	36	999	F	S	3	9.16
ACC19 	36	999	F	T	3	7.63
ACC19 	36	999	F	U	3	7.48
ACC19 	36	999	F	W	3	6.05
ACC19 	36	999	F	Y	3	9.16
ACC19 	36	999	M	N	3	7.3
ACC19 	36	999	M	P	3	6.69
ACC19 	36	999	M	R	3	6.07
ACC19 	36	999	M	S	3	10.86
ACC19 	36	999	M	T	3	9.05
ACC19 	36	999	M	U	3	8.22
ACC19 	36	999	M	W	3	7.3
ACC19 	36	999	M	Y	3	10.86
ACC19 	36	999	F	N	4	5.81
ACC19 	36	999	F	P	4	5.26
ACC19 	36	999	F	R	4	4.8
ACC19 	36	999	F	S	4	8.79
ACC19 	36	999	F	T	4	7.32
ACC19 	36	999	F	U	4	7.16
ACC19 	36	999	F	W	4	5.81
ACC19 	36	999	F	Y	4	8.79
ACC19 	36	999	M	N	4	7.04
ACC19 	36	999	M	P	4	6.31
ACC19 	36	999	M	R	4	5.76
ACC19 	36	999	M	S	4	10.48
ACC19 	36	999	M	T	4	8.73
ACC19 	36	999	M	U	4	7.9
ACC19 	36	999	M	W	4	7.04
ACC19 	36	999	M	Y	4	10.48
ACC19 	36	999	F	N	5	5.71
ACC19 	36	999	F	P	5	5.11
ACC19 	36	999	F	R	5	4.71
ACC19 	36	999	F	S	5	8.67
ACC19 	36	999	F	T	5	7.22
ACC19 	36	999	F	U	5	7.07
ACC19 	36	999	F	W	5	5.71
ACC19 	36	999	F	Y	5	8.67
ACC19 	36	999	M	N	5	6.95
ACC19 	36	999	M	P	5	6.18
ACC19 	36	999	M	R	5	5.66
ACC19 	36	999	M	S	5	10.36
ACC19 	36	999	M	T	5	8.63
ACC19 	36	999	M	U	5	7.8
ACC19 	36	999	M	W	5	6.95
ACC19 	36	999	M	Y	5	10.36
ACC19 	36	999	F	N	6	5.61
ACC19 	36	999	F	P	6	5.01
ACC19 	36	999	F	R	6	4.57
ACC19 	36	999	F	S	6	8.55
ACC19 	36	999	F	T	6	7.12
ACC19 	36	999	F	U	6	6.97
ACC19 	36	999	F	W	6	5.61
ACC19 	36	999	F	Y	6	8.55
ACC19 	36	999	M	N	6	6.85
ACC19 	36	999	M	P	6	6.11
ACC19 	36	999	M	R	6	5.6
ACC19 	36	999	M	S	6	10.24
ACC19 	36	999	M	T	6	8.53
ACC19 	36	999	M	U	6	7.7
ACC19 	36	999	M	W	6	6.85
ACC19 	36	999	M	Y	6	10.24
ACC19 	36	999	F	N	7	5.05
ACC19 	36	999	F	P	7	4.51
ACC19 	36	999	F	R	7	4.11
ACC19 	36	999	F	S	7	7.7
ACC19 	36	999	F	T	7	6.41
ACC19 	36	999	F	U	7	6.27
ACC19 	36	999	F	W	7	5.05
ACC19 	36	999	F	Y	7	7.7
ACC19 	36	999	M	N	7	6.17
ACC19 	36	999	M	P	7	5.5
ACC19 	36	999	M	R	7	5.04
ACC19 	36	999	M	S	7	9.22
ACC19 	36	999	M	T	7	7.68
ACC19 	36	999	M	U	7	6.93
ACC19 	36	999	M	W	7	6.17
ACC19 	36	999	M	Y	7	9.22
ACC19 	37	999	F	N	1	9.72
ACC19 	37	999	F	P	1	9.72
ACC19 	37	999	F	R	1	9.72
ACC19 	37	999	F	S	1	14.55
ACC19 	37	999	F	T	1	12.12
ACC19 	37	999	F	U	1	12.12
ACC19 	37	999	F	W	1	9.72
ACC19 	37	999	F	Y	1	14.55
ACC19 	37	999	M	N	1	11.16
ACC19 	37	999	M	P	1	11.16
ACC19 	37	999	M	R	1	11.16
ACC19 	37	999	M	S	1	15.7
ACC19 	37	999	M	T	1	13.08
ACC19 	37	999	M	U	1	13.08
ACC19 	37	999	M	W	1	11.16
ACC19 	37	999	M	Y	1	15.7
ACC19 	37	999	F	N	2	7.56
ACC19 	37	999	F	P	2	7.56
ACC19 	37	999	F	R	2	7.56
ACC19 	37	999	F	S	2	10.95
ACC19 	37	999	F	T	2	9.12
ACC19 	37	999	F	U	2	9.12
ACC19 	37	999	F	W	2	7.56
ACC19 	37	999	F	Y	2	10.95
ACC19 	37	999	M	N	2	8.28
ACC19 	37	999	M	P	2	8.28
ACC19 	37	999	M	R	2	8.28
ACC19 	37	999	M	S	2	12.1
ACC19 	37	999	M	T	2	10.08
ACC19 	37	999	M	U	2	10.08
ACC19 	37	999	M	W	2	8.28
ACC19 	37	999	M	Y	2	12.1
ACC19 	37	999	F	N	3	6.41
ACC19 	37	999	F	P	3	5.92
ACC19 	37	999	F	R	3	5.47
ACC19 	37	999	F	S	3	9.62
ACC19 	37	999	F	T	3	8.01
ACC19 	37	999	F	U	3	7.71
ACC19 	37	999	F	W	3	6.41
ACC19 	37	999	F	Y	3	9.62
ACC19 	37	999	M	N	3	7.76
ACC19 	37	999	M	P	3	7.05
ACC19 	37	999	M	R	3	6.39
ACC19 	37	999	M	S	3	11.52
ACC19 	37	999	M	T	3	9.6
ACC19 	37	999	M	U	3	8.74
ACC19 	37	999	M	W	3	7.76
ACC19 	37	999	M	Y	3	11.52
ACC19 	37	999	F	N	4	6.15
ACC19 	37	999	F	P	4	5.56
ACC19 	37	999	F	R	4	5.06
ACC19 	37	999	F	S	4	9.23
ACC19 	37	999	F	T	4	7.69
ACC19 	37	999	F	U	4	7.38
ACC19 	37	999	F	W	4	6.15
ACC19 	37	999	F	Y	4	9.23
ACC19 	37	999	M	N	4	7.48
ACC19 	37	999	M	P	4	6.68
ACC19 	37	999	M	R	4	6.12
ACC19 	37	999	M	S	4	11.12
ACC19 	37	999	M	T	4	9.26
ACC19 	37	999	M	U	4	8.4
ACC19 	37	999	M	W	4	7.48
ACC19 	37	999	M	Y	4	11.12
ACC19 	37	999	F	N	5	6.05
ACC19 	37	999	F	P	5	5.42
ACC19 	37	999	F	R	5	4.97
ACC19 	37	999	F	S	5	9.11
ACC19 	37	999	F	T	5	7.59
ACC19 	37	999	F	U	5	7.29
ACC19 	37	999	F	W	5	6.05
ACC19 	37	999	F	Y	5	9.11
ACC19 	37	999	M	N	5	7.39
ACC19 	37	999	M	P	5	6.57
ACC19 	37	999	M	R	5	6.02
ACC19 	37	999	M	S	5	11.0
ACC19 	37	999	M	T	5	9.16
ACC19 	37	999	M	U	5	8.3
ACC19 	37	999	M	W	5	7.39
ACC19 	37	999	M	Y	5	11.0
ACC19 	37	999	F	N	6	5.95
ACC19 	37	999	F	P	6	5.32
ACC19 	37	999	F	R	6	4.84
ACC19 	37	999	F	S	6	8.99
ACC19 	37	999	F	T	6	7.49
ACC19 	37	999	F	U	6	7.19
ACC19 	37	999	F	W	6	5.95
ACC19 	37	999	F	Y	6	8.99
ACC19 	37	999	M	N	6	7.29
ACC19 	37	999	M	P	6	6.48
ACC19 	37	999	M	R	6	5.95
ACC19 	37	999	M	S	6	10.88
ACC19 	37	999	M	T	6	9.06
ACC19 	37	999	M	U	6	8.2
ACC19 	37	999	M	W	6	7.29
ACC19 	37	999	M	Y	6	10.88
ACC19 	37	999	F	N	7	5.36
ACC19 	37	999	F	P	7	4.79
ACC19 	37	999	F	R	7	4.36
ACC19 	37	999	F	S	7	8.09
ACC19 	37	999	F	T	7	6.74
ACC19 	37	999	F	U	7	6.47
ACC19 	37	999	F	W	7	5.36
ACC19 	37	999	F	Y	7	8.09
ACC19 	37	999	M	N	7	6.56
ACC19 	37	999	M	P	7	5.83
ACC19 	37	999	M	R	7	5.36
ACC19 	37	999	M	S	7	9.79
ACC19 	37	999	M	T	7	8.15
ACC19 	37	999	M	U	7	7.38
ACC19 	37	999	M	W	7	6.56
ACC19 	37	999	M	Y	7	9.79
ACC19 	38	999	F	N	1	9.96
ACC19 	38	999	F	P	1	9.96
ACC19 	38	999	F	R	1	9.96
ACC19 	38	999	F	S	1	14.84
ACC19 	38	999	F	T	1	12.36
ACC19 	38	999	F	U	1	12.36
ACC19 	38	999	F	W	1	9.96
ACC19 	38	999	F	Y	1	14.84
ACC19 	38	999	M	N	1	11.4
ACC19 	38	999	M	P	1	11.4
ACC19 	38	999	M	R	1	11.4
ACC19 	38	999	M	S	1	16.13
ACC19 	38	999	M	T	1	13.44
ACC19 	38	999	M	U	1	13.44
ACC19 	38	999	M	W	1	11.4
ACC19 	38	999	M	Y	1	16.13
ACC19 	38	999	F	N	2	7.8
ACC19 	38	999	F	P	2	7.8
ACC19 	38	999	F	R	2	7.8
ACC19 	38	999	F	S	2	11.24
ACC19 	38	999	F	T	2	9.36
ACC19 	38	999	F	U	2	9.36
ACC19 	38	999	F	W	2	7.8
ACC19 	38	999	F	Y	2	11.24
ACC19 	38	999	M	N	2	8.4
ACC19 	38	999	M	P	2	8.4
ACC19 	38	999	M	R	2	8.4
ACC19 	38	999	M	S	2	12.53
ACC19 	38	999	M	T	2	10.44
ACC19 	38	999	M	U	2	10.44
ACC19 	38	999	M	W	2	8.4
ACC19 	38	999	M	Y	2	12.53
ACC19 	38	999	F	N	3	6.77
ACC19 	38	999	F	P	3	6.22
ACC19 	38	999	F	R	3	5.73
ACC19 	38	999	F	S	3	10.07
ACC19 	38	999	F	T	3	8.39
ACC19 	38	999	F	U	3	7.94
ACC19 	38	999	F	W	3	6.77
ACC19 	38	999	F	Y	3	10.07
ACC19 	38	999	M	N	3	8.22
ACC19 	38	999	M	P	3	7.42
ACC19 	38	999	M	R	3	6.71
ACC19 	38	999	M	S	3	12.18
ACC19 	38	999	M	T	3	10.15
ACC19 	38	999	M	U	3	9.26
ACC19 	38	999	M	W	3	8.22
ACC19 	38	999	M	Y	3	12.18
ACC19 	38	999	F	N	4	6.49
ACC19 	38	999	F	P	4	5.86
ACC19 	38	999	F	R	4	5.33
ACC19 	38	999	F	S	4	9.68
ACC19 	38	999	F	T	4	8.06
ACC19 	38	999	F	U	4	7.6
ACC19 	38	999	F	W	4	6.49
ACC19 	38	999	F	Y	4	9.68
ACC19 	38	999	M	N	4	7.92
ACC19 	38	999	M	P	4	7.06
ACC19 	38	999	M	R	4	6.48
ACC19 	38	999	M	S	4	11.75
ACC19 	38	999	M	T	4	9.79
ACC19 	38	999	M	U	4	8.9
ACC19 	38	999	M	W	4	7.92
ACC19 	38	999	M	Y	4	11.75
ACC19 	38	999	F	N	5	6.39
ACC19 	38	999	F	P	5	5.74
ACC19 	38	999	F	R	5	5.23
ACC19 	38	999	F	S	5	9.56
ACC19 	38	999	F	T	5	7.96
ACC19 	38	999	F	U	5	7.51
ACC19 	38	999	F	W	5	6.39
ACC19 	38	999	F	Y	5	9.56
ACC19 	38	999	M	N	5	7.83
ACC19 	38	999	M	P	5	6.95
ACC19 	38	999	M	R	5	6.38
ACC19 	38	999	M	S	5	11.63
ACC19 	38	999	M	T	5	9.69
ACC19 	38	999	M	U	5	8.8
ACC19 	38	999	M	W	5	7.83
ACC19 	38	999	M	Y	5	11.63
ACC19 	38	999	F	N	6	6.29
ACC19 	38	999	F	P	6	5.64
ACC19 	38	999	F	R	6	5.11
ACC19 	38	999	F	S	6	9.44
ACC19 	38	999	F	T	6	7.86
ACC19 	38	999	F	U	6	7.41
ACC19 	38	999	F	W	6	6.29
ACC19 	38	999	F	Y	6	9.44
ACC19 	38	999	M	N	6	7.73
ACC19 	38	999	M	P	6	6.86
ACC19 	38	999	M	R	6	6.3
ACC19 	38	999	M	S	6	11.51
ACC19 	38	999	M	T	6	9.59
ACC19 	38	999	M	U	6	8.7
ACC19 	38	999	M	W	6	7.73
ACC19 	38	999	M	Y	6	11.51
ACC19 	38	999	F	N	7	5.66
ACC19 	38	999	F	P	7	5.08
ACC19 	38	999	F	R	7	4.6
ACC19 	38	999	F	S	7	8.5
ACC19 	38	999	F	T	7	7.07
ACC19 	38	999	F	U	7	6.67
ACC19 	38	999	F	W	7	5.66
ACC19 	38	999	F	Y	7	8.5
ACC19 	38	999	M	N	7	6.96
ACC19 	38	999	M	P	7	6.17
ACC19 	38	999	M	R	7	5.67
ACC19 	38	999	M	S	7	10.36
ACC19 	38	999	M	T	7	8.63
ACC19 	38	999	M	U	7	7.83
ACC19 	38	999	M	W	7	6.96
ACC19 	38	999	M	Y	7	10.36
ACC19 	39	999	F	N	1	10.08
ACC19 	39	999	F	P	1	10.08
ACC19 	39	999	F	R	1	10.08
ACC19 	39	999	F	S	1	15.12
ACC19 	39	999	F	T	1	12.6
ACC19 	39	999	F	U	1	12.6
ACC19 	39	999	F	W	1	10.08
ACC19 	39	999	F	Y	1	15.12
ACC19 	39	999	M	N	1	11.64
ACC19 	39	999	M	P	1	11.64
ACC19 	39	999	M	R	1	11.64
ACC19 	39	999	M	S	1	16.56
ACC19 	39	999	M	T	1	13.8
ACC19 	39	999	M	U	1	13.8
ACC19 	39	999	M	W	1	11.64
ACC19 	39	999	M	Y	1	16.56
ACC19 	39	999	F	N	2	7.92
ACC19 	39	999	F	P	2	7.92
ACC19 	39	999	F	R	2	7.92
ACC19 	39	999	F	S	2	11.52
ACC19 	39	999	F	T	2	9.6
ACC19 	39	999	F	U	2	9.6
ACC19 	39	999	F	W	2	7.92
ACC19 	39	999	F	Y	2	11.52
ACC19 	39	999	M	N	2	8.79
ACC19 	39	999	M	P	2	8.64
ACC19 	39	999	M	R	2	8.64
ACC19 	39	999	M	S	2	12.96
ACC19 	39	999	M	T	2	10.8
ACC19 	39	999	M	U	2	10.8
ACC19 	39	999	M	W	2	8.79
ACC19 	39	999	M	Y	2	12.96
ACC19 	39	999	F	N	3	7.13
ACC19 	39	999	F	P	3	6.52
ACC19 	39	999	F	R	3	5.99
ACC19 	39	999	F	S	3	10.53
ACC19 	39	999	F	T	3	8.77
ACC19 	39	999	F	U	3	8.17
ACC19 	39	999	F	W	3	7.13
ACC19 	39	999	F	Y	3	10.53
ACC19 	39	999	M	N	3	8.68
ACC19 	39	999	M	P	3	7.78
ACC19 	39	999	M	R	3	7.03
ACC19 	39	999	M	S	3	12.84
ACC19 	39	999	M	T	3	10.7
ACC19 	39	999	M	U	3	9.78
ACC19 	39	999	M	W	3	8.68
ACC19 	39	999	M	Y	3	12.84
ACC19 	39	999	F	N	4	6.83
ACC19 	39	999	F	P	4	6.17
ACC19 	39	999	F	R	4	5.59
ACC19 	39	999	F	S	4	10.12
ACC19 	39	999	F	T	4	8.43
ACC19 	39	999	F	U	4	7.82
ACC19 	39	999	F	W	4	6.83
ACC19 	39	999	F	Y	4	10.12
ACC19 	39	999	M	N	4	8.36
ACC19 	39	999	M	P	4	7.44
ACC19 	39	999	M	R	4	6.84
ACC19 	39	999	M	S	4	12.39
ACC19 	39	999	M	T	4	10.32
ACC19 	39	999	M	U	4	9.4
ACC19 	39	999	M	W	4	8.36
ACC19 	39	999	M	Y	4	12.39
ACC19 	39	999	F	N	5	6.73
ACC19 	39	999	F	P	5	6.05
ACC19 	39	999	F	R	5	5.49
ACC19 	39	999	F	S	5	10.0
ACC19 	39	999	F	T	5	8.33
ACC19 	39	999	F	U	5	7.73
ACC19 	39	999	F	W	5	6.73
ACC19 	39	999	F	Y	5	10.0
ACC19 	39	999	M	N	5	8.27
ACC19 	39	999	M	P	5	7.33
ACC19 	39	999	M	R	5	6.74
ACC19 	39	999	M	S	5	12.27
ACC19 	39	999	M	T	5	10.22
ACC19 	39	999	M	U	5	9.3
ACC19 	39	999	M	W	5	8.27
ACC19 	39	999	M	Y	5	12.27
ACC19 	39	999	F	N	6	6.63
ACC19 	39	999	F	P	6	5.95
ACC19 	39	999	F	R	6	5.38
ACC19 	39	999	F	S	6	9.88
ACC19 	39	999	F	T	6	8.23
ACC19 	39	999	F	U	6	7.63
ACC19 	39	999	F	W	6	6.63
ACC19 	39	999	F	Y	6	9.88
ACC19 	39	999	M	N	6	8.17
ACC19 	39	999	M	P	6	7.24
ACC19 	39	999	M	R	6	6.65
ACC19 	39	999	M	S	6	12.15
ACC19 	39	999	M	T	6	10.12
ACC19 	39	999	M	U	6	9.2
ACC19 	39	999	M	W	6	8.17
ACC19 	39	999	M	Y	6	12.15
ACC19 	39	999	F	N	7	5.97
ACC19 	39	999	F	P	7	5.36
ACC19 	39	999	F	R	7	4.84
ACC19 	39	999	F	S	7	8.89
ACC19 	39	999	F	T	7	7.41
ACC19 	39	999	F	U	7	6.87
ACC19 	39	999	F	W	7	5.97
ACC19 	39	999	F	Y	7	8.89
ACC19 	39	999	M	N	7	7.35
ACC19 	39	999	M	P	7	6.52
ACC19 	39	999	M	R	7	5.99
ACC19 	39	999	M	S	7	10.94
ACC19 	39	999	M	T	7	9.11
ACC19 	39	999	M	U	7	8.28
ACC19 	39	999	M	W	7	7.35
ACC19 	39	999	M	Y	7	10.94
ACC19 	40	999	F	N	1	10.32
ACC19 	40	999	F	P	1	10.32
ACC19 	40	999	F	R	1	10.32
ACC19 	40	999	F	S	1	15.41
ACC19 	40	999	F	T	1	12.84
ACC19 	40	999	F	U	1	12.84
ACC19 	40	999	F	W	1	10.32
ACC19 	40	999	F	Y	1	15.41
ACC19 	40	999	M	N	1	11.88
ACC19 	40	999	M	P	1	11.88
ACC19 	40	999	M	R	1	11.88
ACC19 	40	999	M	S	1	17.0
ACC19 	40	999	M	T	1	14.16
ACC19 	40	999	M	U	1	14.16
ACC19 	40	999	M	W	1	11.88
ACC19 	40	999	M	Y	1	17.0
ACC19 	40	999	F	N	2	8.04
ACC19 	40	999	F	P	2	8.04
ACC19 	40	999	F	R	2	8.04
ACC19 	40	999	F	S	2	11.81
ACC19 	40	999	F	T	2	9.84
ACC19 	40	999	F	U	2	9.84
ACC19 	40	999	F	W	2	8.04
ACC19 	40	999	F	Y	2	11.81
ACC19 	40	999	M	N	2	9.16
ACC19 	40	999	M	P	2	8.76
ACC19 	40	999	M	R	2	8.76
ACC19 	40	999	M	S	2	13.5
ACC19 	40	999	M	T	2	11.25
ACC19 	40	999	M	U	2	11.16
ACC19 	40	999	M	W	2	9.16
ACC19 	40	999	M	Y	2	13.5
ACC19 	40	999	F	N	3	7.49
ACC19 	40	999	F	P	3	6.82
ACC19 	40	999	F	R	3	6.25
ACC19 	40	999	F	S	3	10.98
ACC19 	40	999	F	T	3	9.15
ACC19 	40	999	F	U	3	8.4
ACC19 	40	999	F	W	3	7.49
ACC19 	40	999	F	Y	3	10.98
ACC19 	40	999	M	N	3	9.14
ACC19 	40	999	M	P	3	8.14
ACC19 	40	999	M	R	3	7.35
ACC19 	40	999	M	S	3	13.5
ACC19 	40	999	M	T	3	11.25
ACC19 	40	999	M	U	3	10.3
ACC19 	40	999	M	W	3	9.14
ACC19 	40	999	M	Y	3	13.5
ACC19 	40	999	F	N	4	7.17
ACC19 	40	999	F	P	4	6.47
ACC19 	40	999	F	R	4	5.86
ACC19 	40	999	F	S	4	10.56
ACC19 	40	999	F	T	4	8.8
ACC19 	40	999	F	U	4	8.04
ACC19 	40	999	F	W	4	7.17
ACC19 	40	999	F	Y	4	10.56
ACC19 	40	999	M	N	4	8.8
ACC19 	40	999	M	P	4	7.82
ACC19 	40	999	M	R	4	7.2
ACC19 	40	999	M	S	4	13.04
ACC19 	40	999	M	T	4	10.86
ACC19 	40	999	M	U	4	9.9
ACC19 	40	999	M	W	4	8.8
ACC19 	40	999	M	Y	4	13.04
ACC19 	40	999	F	N	5	7.07
ACC19 	40	999	F	P	5	6.37
ACC19 	40	999	F	R	5	5.75
ACC19 	40	999	F	S	5	10.44
ACC19 	40	999	F	T	5	8.7
ACC19 	40	999	F	U	5	7.95
ACC19 	40	999	F	W	5	7.07
ACC19 	40	999	F	Y	5	10.44
ACC19 	40	999	M	N	5	8.71
ACC19 	40	999	M	P	5	7.72
ACC19 	40	999	M	R	5	7.1
ACC19 	40	999	M	S	5	12.9
ACC19 	40	999	M	T	5	10.75
ACC19 	40	999	M	U	5	9.8
ACC19 	40	999	M	W	5	8.71
ACC19 	40	999	M	Y	5	12.9
ACC19 	40	999	F	N	6	6.97
ACC19 	40	999	F	P	6	6.27
ACC19 	40	999	F	R	6	5.65
ACC19 	40	999	F	S	6	10.32
ACC19 	40	999	F	T	6	8.6
ACC19 	40	999	F	U	6	7.85
ACC19 	40	999	F	W	6	6.97
ACC19 	40	999	F	Y	6	10.32
ACC19 	40	999	M	N	6	8.61
ACC19 	40	999	M	P	6	7.62
ACC19 	40	999	M	R	6	7.0
ACC19 	40	999	M	S	6	12.78
